date,customer_id,category,sub_category,price
2023-02-01,431,Riders gears,Helmets,78.9
2021-06-25,432,Riders gears,Jackets,32.7
2021-09-30,432,Accessories,Locks,36.5
2022-01-05,432,Riders gears,Helmets,135.0
2022-04-12,432,Riders gears,Helmets,142.0
2022-07-18,432,Accessories,Locks,31.7
2022-10-23,432,Accessories,Locks,44.4
2023-01-28,432,Accessories,GPS,106.4
2020-11-30,433,Bikes,Mountain Bikes,1032.1
2021-05-06,433,Accessories,Locks,28.5
2021-10-10,433,Riders gears,Gloves,10.0
2022-03-16,433,Accessories,Pumps,38.0
2022-08-20,433,Accessories,Locks,47.9
2023-01-24,433,Accessories,Locks,43.2
2019-07-08,434,Accessories,GPS,108.5
2019-12-07,434,Riders gears,Helmets,159.9
2020-05-07,434,Accessories,GPS,130.4
2020-10-06,434,Riders gears,Gloves,18.8
2021-03-07,434,Riders gears,Gloves,10.0
2021-08-06,434,Accessories,GPS,117.2
2022-01-05,434,Accessories,Pumps,38.9
2022-06-06,434,Accessories,Locks,37.5
2022-11-05,434,Accessories,Locks,45.7
2019-07-23,435,Accessories,Locks,44.6
2019-11-28,435,Accessories,Pumps,36.2
2020-04-04,435,Riders gears,Shoes,92.8
2020-08-10,435,Riders gears,Shoes,74.7
2020-12-16,435,Accessories,GPS,146.2
2021-04-23,435,Riders gears,Gloves,24.6
2021-08-29,435,Accessories,Locks,35.4
2022-01-04,435,Accessories,Pumps,35.9
2022-05-12,435,Riders gears,Jackets,25.9
2022-09-17,435,Accessories,Locks,41.2
2023-01-23,435,Accessories,GPS,153.3
2021-10-14,436,Riders gears,Shoes,62.0
2022-03-08,436,Accessories,Pumps,33.6
2022-07-31,436,Bikes,Mountain Bikes,845.8
2022-12-23,436,Riders gears,Gloves,22.2
2021-05-14,437,Accessories,Pumps,38.8
2021-09-13,437,Accessories,Locks,28.9
2022-01-13,437,Riders gears,Jackets,96.8
2022-05-15,437,Riders gears,Helmets,137.8
2022-09-14,437,Accessories,Pumps,38.6
2023-01-14,437,Riders gears,Gloves,37.1
2020-09-24,438,Riders gears,Jackets,24.9
2020-12-27,438,Accessories,Pumps,37.5
2021-03-31,438,Accessories,Locks,46.8
2021-07-03,438,Accessories,Pumps,42.7
2021-10-05,438,Riders gears,Jackets,48.0
2022-01-07,438,Accessories,Pumps,38.5
2022-04-11,438,Accessories,Locks,36.0
2022-07-14,438,Accessories,GPS,172.4
2022-10-16,438,Accessories,Locks,39.0
2023-01-18,438,Bikes,Mountain Bikes,743.9
2021-06-20,439,Riders gears,Gloves,28.0
2021-12-02,439,Riders gears,Gloves,37.3
2022-05-16,439,Riders gears,Gloves,28.6
2022-10-28,439,Riders gears,Gloves,17.3
2021-07-10,440,Riders gears,Jackets,73.1
2021-12-04,440,Bikes,Mountain Bikes,871.2
2022-04-30,440,Accessories,Pumps,43.2
2022-09-24,440,Riders gears,Helmets,117.0
2019-04-13,441,Accessories,Locks,41.9
2020-11-20,442,Riders gears,Jackets,65.9
2021-05-05,442,Riders gears,Jackets,73.9
2021-10-18,442,Riders gears,Jackets,177.4
2022-04-02,442,Accessories,Locks,46.1
2022-09-15,442,Riders gears,Shoes,80.6
2021-01-02,443,Riders gears,Gloves,36.2
2021-04-25,443,Riders gears,Shoes,72.2
2021-08-16,443,Bikes,Mountain Bikes,580.0
2021-12-07,443,Riders gears,Jackets,10.0
2022-03-30,443,Riders gears,Jackets,84.3
2022-07-21,443,Riders gears,Shoes,98.4
2022-11-11,443,Accessories,GPS,138.6
2020-04-16,444,Riders gears,Jackets,90.0
2020-07-07,444,Accessories,Locks,27.8
2020-09-27,444,Accessories,Locks,14.8
2020-12-18,444,Accessories,GPS,120.1
2021-03-10,444,Accessories,Locks,39.7
2021-05-31,444,Accessories,GPS,139.0
2021-08-21,444,Riders gears,Helmets,138.8
2021-11-11,444,Riders gears,Helmets,115.0
2022-02-01,444,Accessories,Pumps,38.4
2022-04-24,444,Accessories,GPS,139.6
2022-07-15,444,Riders gears,Helmets,74.7
2022-10-05,444,Bikes,Mountain Bikes,813.5
2022-12-26,444,Accessories,GPS,170.7
2020-01-12,445,Riders gears,Jackets,88.0
2020-04-18,445,Riders gears,Jackets,37.1
2020-07-24,445,Accessories,GPS,138.8
2020-10-29,445,Riders gears,Helmets,149.6
2021-02-03,445,Riders gears,Helmets,184.5
2021-05-11,445,Accessories,GPS,125.7
2021-08-16,445,Riders gears,Jackets,110.1
2021-11-21,445,Riders gears,Gloves,37.4
2022-02-26,445,Accessories,GPS,131.6
2022-06-03,445,Riders gears,Jackets,10.0
2022-09-08,445,Riders gears,Helmets,98.7
2022-12-14,445,Accessories,Locks,35.1
2020-04-24,446,Accessories,GPS,133.2
2022-10-14,446,Bikes,eBikes,3887.5
2021-04-01,446,Riders gears,Gloves,37.1
2021-09-19,446,Accessories,GPS,106.3
2022-03-09,446,Accessories,Locks,45.3
2022-08-27,446,Accessories,Pumps,45.2
2023-02-14,446,Accessories,Pumps,38.7
2020-04-23,447,Riders gears,Helmets,142.2
2020-08-08,447,Riders gears,Shoes,56.0
2020-11-23,447,Bikes,Mountain Bikes,748.9
2021-03-10,447,Accessories,GPS,151.6
2021-06-25,447,Riders gears,Gloves,19.9
2021-10-10,447,Accessories,GPS,183.0
2022-01-25,447,Accessories,Locks,55.0
2022-05-12,447,Accessories,Locks,37.0
2022-07-12,447,Bikes,eBikes,3377.7
2022-12-12,447,Accessories,Locks,33.6
2021-11-28,448,Accessories,Pumps,25.4
2022-03-27,448,Accessories,Locks,35.9
2022-07-24,448,Riders gears,Helmets,139.3
2022-11-20,448,Accessories,Pumps,41.4
2020-07-25,449,Accessories,Locks,35.9
2020-09-28,449,Riders gears,Jackets,70.2
2020-12-02,449,Accessories,Pumps,39.6
2021-02-05,449,Accessories,Locks,34.9
2021-04-11,449,Riders gears,Jackets,149.9
2021-06-15,449,Accessories,GPS,157.6
2021-08-19,449,Accessories,Locks,51.5
2021-10-23,449,Riders gears,Helmets,127.4
2021-12-27,449,Accessories,Pumps,41.1
2022-03-02,449,Accessories,Locks,48.6
2022-05-06,449,Riders gears,Gloves,22.0
2022-07-10,449,Riders gears,Gloves,34.0
2022-09-13,449,Riders gears,Gloves,27.3
2022-11-17,449,Accessories,Locks,49.9
2023-01-21,449,Accessories,Pumps,32.9
2019-05-27,450,Riders gears,Helmets,136.6
2019-07-17,450,Accessories,Locks,56.1
2019-09-06,450,Riders gears,Helmets,121.1
2019-10-27,450,Riders gears,Gloves,14.0
2019-12-17,450,Accessories,Locks,41.3
2020-02-06,450,Riders gears,Gloves,28.2
2020-03-28,450,Accessories,Locks,46.7
2020-05-18,450,Accessories,GPS,77.4
2020-07-08,450,Accessories,Locks,22.9
2020-08-28,450,Bikes,Roads,2293.5
2020-10-18,450,Riders gears,Helmets,132.2
2020-12-08,450,Bikes,Mountain Bikes,960.4
2021-01-28,450,Accessories,Locks,22.1
2021-03-20,450,Riders gears,Shoes,84.4
2021-05-10,450,Accessories,Pumps,40.5
2021-06-30,450,Riders gears,Shoes,51.5
2021-08-20,450,Accessories,Locks,52.4
2021-10-10,450,Riders gears,Jackets,129.0
2021-11-30,450,Accessories,Locks,46.6
2022-01-20,450,Riders gears,Helmets,161.0
2022-03-12,450,Accessories,GPS,164.0
2022-05-02,450,Riders gears,Helmets,101.5
2022-06-22,450,Accessories,Pumps,41.7
2022-08-12,450,Riders gears,Gloves,27.2
2022-10-02,450,Accessories,Locks,47.0
2022-11-22,450,Riders gears,Helmets,117.9
2023-01-12,450,Riders gears,Jackets,36.6
2019-08-01,451,Riders gears,Shoes,62.8
2019-11-26,451,Riders gears,Jackets,64.3
2020-03-22,451,Riders gears,Jackets,76.4
2020-07-17,451,Accessories,GPS,82.3
2020-11-11,451,Bikes,Mountain Bikes,759.8
2021-03-08,451,Accessories,Pumps,47.3
2021-07-03,451,Riders gears,Jackets,46.4
2021-10-28,451,Riders gears,Jackets,39.0
2022-02-22,451,Accessories,Locks,25.3
2022-06-19,451,Accessories,GPS,139.0
2022-10-14,451,Accessories,Locks,52.2
2023-02-08,451,Accessories,Locks,31.4
2020-11-23,452,Riders gears,Helmets,140.3
2021-04-04,452,Riders gears,Shoes,68.0
2021-08-14,452,Accessories,Pumps,37.9
2021-12-24,452,Accessories,Locks,40.4
2022-05-05,452,Riders gears,Jackets,87.5
2022-09-14,452,Riders gears,Shoes,27.0
2023-01-24,452,Riders gears,Shoes,39.4
2021-01-30,453,Accessories,GPS,153.7
2021-07-03,453,Bikes,Mountain Bikes,540.2
2021-12-04,453,Riders gears,Jackets,103.9
2022-07-09,453,Bikes,eBikes,2960.0
2022-10-08,453,Accessories,Locks,43.9
2022-06-28,454,Riders gears,Helmets,144.6
2020-07-07,455,Riders gears,Helmets,195.6
2020-11-01,455,Riders gears,Gloves,11.7
2021-02-26,455,Accessories,Pumps,37.9
2021-06-23,455,Riders gears,Gloves,21.5
2021-10-18,455,Accessories,Locks,32.1
2022-02-12,455,Accessories,Pumps,44.4
2022-06-09,455,Riders gears,Jackets,91.9
2022-10-04,455,Riders gears,Shoes,57.9
2023-01-29,455,Bikes,Roads,1897.6
2019-02-17,456,Accessories,GPS,104.2
2019-05-01,456,Accessories,Pumps,48.6
2019-07-13,456,Accessories,Locks,39.8
2019-09-24,456,Accessories,Locks,48.3
2019-12-06,456,Riders gears,Gloves,10.0
2020-02-17,456,Accessories,GPS,112.7
2020-04-30,456,Riders gears,Helmets,132.4
2020-07-12,456,Riders gears,Gloves,25.2
2020-09-23,456,Accessories,GPS,98.8
2020-12-05,456,Accessories,Pumps,36.7
2021-02-16,456,Accessories,Pumps,41.3
2021-04-30,456,Accessories,Pumps,38.4
2021-07-12,456,Bikes,Mountain Bikes,1120.0
2021-09-23,456,Riders gears,Gloves,12.6
2021-12-05,456,Accessories,Locks,49.2
2022-02-16,456,Accessories,Pumps,41.7
2022-04-30,456,Accessories,Pumps,48.4
2022-07-12,456,Riders gears,Jackets,25.0
2022-09-23,456,Bikes,Mountain Bikes,973.4
2022-12-05,456,Accessories,GPS,129.6
2020-08-15,457,Accessories,Locks,41.3
2020-12-27,457,Riders gears,Jackets,72.0
2021-05-10,457,Riders gears,Shoes,82.4
2021-09-21,457,Accessories,Pumps,42.7
2022-02-02,457,Accessories,Locks,28.0
2022-06-16,457,Riders gears,Jackets,136.4
2022-10-28,457,Accessories,Locks,42.6
2021-02-09,458,Accessories,Locks,43.8
2021-04-24,458,Accessories,Pumps,45.5
2021-07-07,458,Accessories,GPS,90.5
2021-09-19,458,Accessories,Pumps,42.4
2021-12-02,458,Riders gears,Jackets,65.8
2022-02-14,458,Accessories,GPS,162.3
2022-04-29,458,Accessories,Locks,39.8
2022-07-12,458,Accessories,Pumps,31.4
2022-09-24,458,Accessories,Locks,48.4
2022-12-07,458,Accessories,Locks,29.2
2022-03-04,459,Accessories,Pumps,34.9
2022-06-06,459,Bikes,Mountain Bikes,821.3
2022-09-08,459,Bikes,Roads,4958.5
2022-12-11,459,Riders gears,Jackets,73.7
2020-08-30,460,Riders gears,Gloves,27.4
2020-11-10,460,Accessories,Locks,24.4
2021-01-21,460,Riders gears,Helmets,141.6
2021-04-03,460,Bikes,Roads,2682.2
2021-06-14,460,Accessories,Locks,54.5
2021-08-25,460,Riders gears,Gloves,28.2
2021-11-05,460,Riders gears,Gloves,10.0
2022-01-16,460,Riders gears,Gloves,26.7
2022-03-29,460,Accessories,Pumps,39.5
2022-06-09,460,Accessories,Pumps,35.0
2022-08-20,460,Bikes,Mountain Bikes,969.0
2022-10-31,460,Accessories,Locks,40.8
2023-01-11,460,Accessories,Locks,37.5
2021-07-01,461,Riders gears,Jackets,120.1
2021-12-10,461,Accessories,Pumps,48.5
2022-05-21,461,Riders gears,Gloves,16.1
2022-10-30,461,Accessories,GPS,192.2
2022-07-06,462,Riders gears,Gloves,23.4
2021-07-04,463,Accessories,GPS,75.4
2021-10-26,463,Riders gears,Helmets,107.6
2022-02-17,463,Accessories,Locks,46.8
2022-06-11,463,Riders gears,Jackets,108.0
2022-10-03,463,Accessories,GPS,143.5
2023-01-25,463,Accessories,Locks,60.9
2019-08-12,464,Accessories,Pumps,42.5
2019-11-06,464,Riders gears,Gloves,18.3
2020-01-31,464,Accessories,Locks,36.1
2020-04-26,464,Riders gears,Shoes,100.3
2020-07-21,464,Bikes,Mountain Bikes,725.8
2020-10-15,464,Accessories,GPS,132.5
2021-01-09,464,Riders gears,Helmets,115.4
2021-04-05,464,Riders gears,Helmets,117.2
2021-06-30,464,Riders gears,Helmets,97.1
2021-09-24,464,Accessories,Locks,22.5
2021-12-19,464,Riders gears,Helmets,95.9
2022-03-15,464,Riders gears,Gloves,10.3
2022-06-09,464,Riders gears,Helmets,121.7
2022-09-03,464,Accessories,Locks,45.7
2022-11-28,464,Accessories,Pumps,44.0
2021-01-04,465,Accessories,Pumps,39.3
2021-05-17,465,Accessories,Locks,20.2
2021-09-27,465,Riders gears,Gloves,28.1
2022-02-07,465,Riders gears,Shoes,68.7
2022-07-27,465,Bikes,eBikes,10.0
2022-10-31,465,Accessories,Locks,38.3
2021-03-08,466,Riders gears,Helmets,121.9
2021-08-25,466,Riders gears,Gloves,35.5
2022-02-11,466,Riders gears,Helmets,138.0
2022-07-31,466,Riders gears,Gloves,25.3
2023-01-17,466,Riders gears,Jackets,98.4
2022-07-10,467,Accessories,Pumps,36.4
2020-11-27,468,Riders gears,Helmets,129.1
2021-04-17,468,Accessories,Pumps,41.6
2021-09-05,468,Bikes,Mountain Bikes,580.3
2022-01-24,468,Accessories,Pumps,42.6
2022-06-14,468,Accessories,Locks,63.6
2022-11-02,468,Bikes,Mountain Bikes,1000.2
2021-09-20,469,Accessories,Locks,39.1
2021-12-05,469,Accessories,Pumps,40.0
2022-02-19,469,Riders gears,Helmets,151.9
2022-05-06,469,Accessories,Locks,38.4
2022-07-21,469,Riders gears,Shoes,49.8
2022-10-05,469,Riders gears,Helmets,115.2
2022-12-20,469,Riders gears,Gloves,25.6
2021-04-30,470,Riders gears,Shoes,57.0
2021-08-04,470,Accessories,GPS,154.0
2021-11-08,470,Accessories,Pumps,36.0
2022-02-12,470,Riders gears,Shoes,86.4
2022-05-19,470,Accessories,Locks,49.2
2022-08-23,470,Accessories,Pumps,46.6
2022-11-27,470,Accessories,Locks,41.3
2022-07-24,471,Riders gears,Helmets,101.6
2019-11-02,472,Accessories,GPS,58.1
2020-02-09,472,Riders gears,Gloves,35.8
2020-05-18,472,Riders gears,Helmets,151.3
2020-08-25,472,Accessories,GPS,141.7
2020-12-02,472,Accessories,Locks,36.4
2021-03-11,472,Riders gears,Helmets,155.8
2021-06-18,472,Riders gears,Helmets,161.9
2021-09-25,472,Accessories,Locks,40.1
2022-01-02,472,Riders gears,Helmets,145.8
2022-04-11,472,Accessories,Locks,45.4
2022-07-19,472,Accessories,GPS,190.7
2022-10-26,472,Accessories,Pumps,37.9
2023-02-02,472,Accessories,GPS,113.5
2018-11-19,473,Accessories,Pumps,44.8
2019-05-04,473,Riders gears,Jackets,63.5
2019-10-17,473,Accessories,GPS,125.2
2020-03-31,473,Riders gears,Shoes,81.3
2020-09-13,473,Bikes,Mountain Bikes,1039.8
2021-02-26,473,Accessories,Locks,31.8
2021-08-11,473,Bikes,Roads,4982.2
2022-01-24,473,Accessories,GPS,165.7
2022-07-09,473,Riders gears,Jackets,134.9
2022-12-22,473,Riders gears,Jackets,66.8
2020-02-21,474,Riders gears,Jackets,85.8
2020-06-17,474,Riders gears,Jackets,57.0
2020-10-12,474,Accessories,Pumps,36.6
2021-02-06,474,Riders gears,Jackets,10.0
2021-06-03,474,Accessories,Locks,26.1
2021-09-28,474,Accessories,Locks,43.2
2022-01-23,474,Riders gears,Jackets,61.7
2022-05-20,474,Riders gears,Gloves,11.5
2022-09-14,474,Accessories,Locks,39.0
2023-01-09,474,Riders gears,Shoes,63.7
2020-01-17,475,Accessories,Pumps,31.3
2020-03-29,475,Riders gears,Gloves,18.2
2020-06-09,475,Bikes,Roads,3114.6
2020-08-20,475,Accessories,GPS,162.5
2020-10-31,475,Riders gears,Shoes,51.9
2021-01-11,475,Riders gears,Gloves,22.5
2021-03-24,475,Accessories,Locks,52.4
2021-06-04,475,Accessories,GPS,143.2
2021-08-15,475,Accessories,Pumps,44.1
2021-10-26,475,Riders gears,Jackets,66.1
2022-01-06,475,Riders gears,Gloves,32.2
2022-03-19,475,Bikes,Mountain Bikes,684.2
2022-05-30,475,Riders gears,Jackets,66.7
2022-08-10,475,Riders gears,Shoes,80.1
2022-10-21,475,Riders gears,Shoes,58.8
2023-01-01,475,Accessories,Locks,34.4
2020-04-16,476,Accessories,Locks,49.4
2020-08-01,476,Accessories,Locks,43.5
2020-11-16,476,Riders gears,Shoes,91.4
2021-03-03,476,Riders gears,Helmets,160.3
2021-06-18,476,Accessories,Pumps,46.0
2021-10-03,476,Bikes,Mountain Bikes,899.2
2022-01-18,476,Accessories,Locks,24.5
2022-05-05,476,Accessories,Pumps,34.7
2022-08-20,476,Accessories,Pumps,38.2
2022-12-05,476,Bikes,Mountain Bikes,575.7
2022-03-24,477,Riders gears,Helmets,135.4
2022-07-04,477,Accessories,Pumps,42.2
2022-10-14,477,Accessories,Pumps,42.8
2023-01-24,477,Accessories,GPS,120.0
2019-12-09,478,Riders gears,Jackets,52.7
2019-12-24,479,Riders gears,Jackets,138.0
2020-01-30,479,Accessories,Locks,24.1
2020-03-07,479,Riders gears,Jackets,89.7
2020-04-13,479,Accessories,Pumps,33.1
2020-05-20,479,Riders gears,Gloves,16.2
2020-06-26,479,Accessories,Locks,37.7
2020-08-02,479,Riders gears,Helmets,110.0
2020-09-08,479,Accessories,Locks,35.2
2020-10-15,479,Riders gears,Jackets,112.6
2020-11-21,479,Riders gears,Shoes,61.7
2020-12-28,479,Accessories,Locks,32.0
2021-02-03,479,Riders gears,Jackets,44.6
2021-03-12,479,Accessories,Locks,48.5
2021-04-18,479,Accessories,Locks,25.2
2021-05-25,479,Accessories,Locks,43.6
2021-07-01,479,Riders gears,Shoes,74.2
2021-08-07,479,Riders gears,Jackets,99.4
2022-09-01,479,Bikes,eBikes,1674.8
2021-10-20,479,Riders gears,Jackets,156.3
2021-11-26,479,Riders gears,Helmets,145.3
2022-01-02,479,Accessories,GPS,144.5
2022-11-16,479,Bikes,eBikes,2532.0
2022-03-17,479,Riders gears,Jackets,63.0
2022-04-23,479,Riders gears,Jackets,70.2
2022-05-30,479,Accessories,Locks,43.5
2022-07-06,479,Accessories,GPS,118.3
2022-08-12,479,Riders gears,Shoes,100.0
2022-09-18,479,Accessories,Pumps,43.9
2022-10-25,479,Accessories,Locks,33.0
2022-08-08,479,Bikes,eBikes,2617.3
2023-01-07,479,Accessories,Locks,42.9
2023-02-13,479,Accessories,Pumps,32.6
2021-10-19,480,Riders gears,Helmets,115.2
2022-01-14,480,Accessories,Pumps,37.1
2022-04-11,480,Riders gears,Jackets,94.7
2022-07-07,480,Riders gears,Gloves,25.2
2022-10-02,480,Riders gears,Jackets,151.4
2022-12-28,480,Accessories,GPS,161.8
2020-10-08,481,Riders gears,Gloves,13.8
2022-07-15,482,Accessories,GPS,121.7
2022-08-21,483,Bikes,eBikes,4183.9
2019-03-13,483,Riders gears,Shoes,86.3
2019-07-30,483,Riders gears,Gloves,17.2
2019-12-16,483,Riders gears,Helmets,105.2
2020-05-03,483,Accessories,Locks,27.7
2020-09-19,483,Accessories,Locks,49.0
2021-02-05,483,Accessories,Locks,52.9
2021-06-24,483,Accessories,Pumps,39.9
2022-07-14,483,Bikes,eBikes,1287.1
2022-03-29,483,Riders gears,Jackets,57.4
2022-08-15,483,Accessories,GPS,192.1
2023-01-01,483,Riders gears,Shoes,65.1
2020-03-16,484,Bikes,Roads,3271.3
2020-07-16,484,Accessories,Locks,29.1
2020-11-15,484,Accessories,Locks,37.0
2021-03-17,484,Accessories,Locks,41.8
2021-07-17,484,Accessories,Locks,54.3
2021-11-16,484,Riders gears,Shoes,91.5
2022-03-18,484,Accessories,GPS,126.1
2022-07-18,484,Bikes,Mountain Bikes,1293.8
2022-11-17,484,Accessories,Locks,48.4
2021-01-22,485,Accessories,GPS,139.0
2021-07-03,485,Riders gears,Jackets,71.8
2021-12-12,485,Bikes,Mountain Bikes,881.9
2022-05-23,485,Accessories,Locks,37.5
2022-11-01,485,Bikes,Mountain Bikes,934.5
2021-09-23,486,Accessories,Pumps,40.9
2021-12-29,486,Accessories,Pumps,43.9
2022-04-05,486,Riders gears,Shoes,69.8
2022-07-11,486,Accessories,Locks,34.0
2022-10-16,486,Accessories,Locks,38.8
2023-01-21,486,Riders gears,Gloves,21.0
2019-06-26,487,Accessories,GPS,137.4
2019-11-13,487,Bikes,Roads,4037.2
2020-04-01,487,Riders gears,Jackets,118.3
2020-08-19,487,Riders gears,Shoes,64.6
2021-01-06,487,Accessories,Locks,39.6
2021-05-26,487,Riders gears,Jackets,81.0
2021-10-13,487,Accessories,Locks,58.4
2022-03-02,487,Accessories,Pumps,44.0
2022-07-20,487,Riders gears,Shoes,47.9
2022-12-07,487,Riders gears,Helmets,81.9
2020-03-06,488,Riders gears,Helmets,144.3
2020-05-25,488,Accessories,GPS,132.1
2020-08-13,488,Riders gears,Helmets,101.8
2020-11-01,488,Accessories,Pumps,34.7
2021-01-20,488,Riders gears,Helmets,100.8
2021-04-10,488,Riders gears,Gloves,21.1
2021-06-29,488,Accessories,GPS,138.0
2021-09-17,488,Bikes,Mountain Bikes,823.2
2021-12-06,488,Riders gears,Helmets,97.3
2022-02-24,488,Riders gears,Gloves,10.0
2022-05-15,488,Accessories,Locks,58.0
2022-08-03,488,Accessories,Pumps,40.0
2022-10-22,488,Riders gears,Gloves,18.8
2023-01-10,488,Accessories,GPS,53.0
2020-09-20,489,Accessories,Pumps,46.2
2020-12-28,490,Accessories,Pumps,37.2
2019-08-24,491,Accessories,GPS,137.5
2019-02-21,492,Riders gears,Helmets,184.0
2019-07-05,492,Accessories,Pumps,43.1
2019-11-16,492,Riders gears,Helmets,134.8
2020-03-29,492,Accessories,Locks,38.5
2020-08-10,492,Riders gears,Shoes,94.6
2020-12-22,492,Accessories,Locks,58.8
2021-05-05,492,Bikes,Mountain Bikes,1142.9
2021-09-16,492,Bikes,Roads,1568.0
2022-01-28,492,Riders gears,Gloves,30.9
2022-06-11,492,Bikes,Mountain Bikes,713.8
2022-10-23,492,Accessories,Locks,41.0
2021-03-09,493,Accessories,Pumps,33.0
2021-06-29,493,Riders gears,Gloves,17.4
2021-10-19,493,Riders gears,Helmets,128.0
2022-02-08,493,Accessories,Locks,44.4
2022-05-31,493,Accessories,GPS,135.1
2022-09-20,493,Accessories,GPS,165.5
2023-01-10,493,Riders gears,Jackets,98.2
2022-09-20,494,Bikes,eBikes,3344.2
2019-10-31,494,Riders gears,Jackets,107.5
2020-02-22,494,Accessories,Pumps,32.9
2020-06-15,494,Riders gears,Helmets,172.9
2020-10-07,494,Riders gears,Shoes,46.6
2021-01-29,494,Accessories,GPS,134.3
2021-05-23,494,Bikes,Roads,3959.1
2021-09-14,494,Bikes,Mountain Bikes,604.9
2022-01-06,494,Riders gears,Gloves,23.4
2022-04-30,494,Accessories,Locks,45.1
2022-08-22,494,Accessories,GPS,95.4
2022-12-14,494,Bikes,Roads,4305.5
2020-07-25,495,Accessories,Pumps,40.8
2020-11-03,495,Accessories,Locks,26.5
2021-02-12,495,Riders gears,Gloves,14.7
2021-05-24,495,Accessories,GPS,120.3
2021-09-02,495,Accessories,Pumps,44.9
2021-12-12,495,Riders gears,Shoes,66.2
2022-03-23,495,Riders gears,Jackets,100.9
2022-07-02,495,Riders gears,Shoes,43.7
2022-10-11,495,Accessories,Pumps,47.0
2023-01-20,495,Riders gears,Shoes,52.0
2021-10-16,496,Riders gears,Shoes,49.9
2022-01-16,496,Accessories,Locks,41.8
2022-04-18,496,Riders gears,Helmets,134.4
2022-07-19,496,Riders gears,Shoes,79.1
2022-10-19,496,Accessories,Locks,55.0
2023-01-19,496,Riders gears,Helmets,110.2
2020-09-28,497,Riders gears,Gloves,19.4
2021-02-09,497,Accessories,Locks,47.6
2021-06-23,497,Accessories,Locks,37.8
2021-11-04,497,Riders gears,Shoes,48.4
2022-03-18,497,Riders gears,Helmets,149.4
2022-07-30,497,Accessories,Pumps,41.3
2022-12-11,497,Bikes,Mountain Bikes,837.1
2018-12-26,498,Accessories,Locks,22.2
2019-07-08,498,Bikes,Mountain Bikes,709.1
2020-01-18,498,Riders gears,Helmets,104.0
2020-07-30,498,Accessories,Pumps,35.8
2021-02-09,498,Riders gears,Helmets,90.6
2021-08-22,498,Riders gears,Jackets,33.6
2022-03-04,498,Accessories,Locks,35.8
2022-09-14,498,Accessories,Locks,34.2
2020-09-15,499,Accessories,Locks,35.2
2021-02-05,499,Riders gears,Jackets,76.4
2021-06-28,499,Accessories,GPS,170.4
2021-11-18,499,Riders gears,Helmets,73.6
2022-04-10,499,Accessories,Locks,46.5
2022-08-31,499,Riders gears,Helmets,130.2
2023-01-21,499,Accessories,GPS,88.6
2018-09-06,500,Accessories,Locks,32.4
2018-12-16,500,Accessories,Locks,29.4
2019-03-27,500,Accessories,Locks,18.8
2019-07-06,500,Accessories,Locks,26.4
2019-10-15,500,Riders gears,Jackets,118.0
2020-01-24,500,Riders gears,Jackets,80.7
2020-05-04,500,Riders gears,Helmets,182.6
2020-08-13,500,Bikes,Roads,2525.5
2020-11-22,500,Riders gears,Jackets,111.6
2021-03-03,500,Accessories,GPS,156.4
2021-06-12,500,Riders gears,Shoes,73.4
2021-09-21,500,Accessories,Locks,26.5
2021-12-31,500,Accessories,Pumps,45.0
2022-04-11,500,Bikes,Mountain Bikes,995.3
